trapscap1
parameters 49
# exponents ... coefficient
	  0   0   0   2   2   0    -1.68286e-02 
	  2   0   0   0   0   0    -1.42345e-02 
	  0   0   0   1   0   2    1.67579e-02 
	  1   1   0   1   0   1    2.01949e-02 
	  0   1   1   1   0   0    1.21458e-02 
	  1   0   1   0   1   0    -5.51551e-02 
	  2   0   0   0   1   1    1.83671e-02 
	  1   0   1   1   1   0    3.69108e-02 
	  0   0   0   0   3   1    -1.10470e-02 
trapscap8
parameters 49
# exponents ... coefficient
	  0   0   0   1   0   0    1.32021e-02 
	  1   0   0   1   0   0    1.39814e-01 
	  0   1   0   0   0   0    4.66817e-02 
	  0   0   0   0   0   0    1.48215e-01 
	  0   0   0   0   2   0    6.23287e-02 
	  1   0   0   2   0   0    -8.92904e-02 
	  0   0   0   0   0   2    1.18283e-02 
	  0   0   1   0   0   1    3.07717e-02 
	  1   1   0   1   0   1    4.11123e-02 
	  0   0   0   0   0   1    -1.46491e-02 
	  0   0   0   0   1   1    3.42925e-02 
	  0   0   1   1   1   0    -1.74763e-02 
	  0   0   3   1   0   0    -1.25132e-03 
	  1   0   1   0   0   0    9.33827e-03 
	  1   0   0   1   1   0    1.45698e-02 
	  1   0   2   1   0   0    -2.61809e-02 
	  1   0   1   1   1   0    -4.72694e-02 
	  2   1   0   0   0   0    6.45183e-02 
	  0   0   0   1   0   2    -2.07194e-02 
	  1   0   0   3   0   0    1.91421e-02 
	  1   0   0   1   2   0    -3.99302e-02 
	  2   0   0   0   0   1    -1.25852e-02 
	  0   0   2   0   0   0    3.62718e-02 
	  0   0   1   0   0   0    -2.06034e-02 
	  0   0   1   0   1   0    8.07609e-02 
	  0   0   0   0   1   0    -1.19710e-02 
	  2   1   0   0   1   0    -8.05693e-02 
	  2   1   1   0   0   0    -9.11436e-02 
	  0   0   0   3   0   0    4.41138e-02 
	  0   0   0   2   1   1    -3.61101e-02 
	  1   2   0   1   0   0    -7.18973e-02 
	  0   2   0   0   0   0    -1.81384e-02 
	  0   1   0   0   0   1    1.09938e-02 
	  0   0   0   2   2   0    -1.65602e-02 
	  2   0   1   1   0   0    -2.37378e-02 
	  0   0   0   0   3   1    -1.01344e-02 
	  1   0   0   1   1   1    -1.42633e-02 
	  1   0   1   0   0   1    -2.40789e-02 
	  1   0   0   0   2   0    2.20734e-02 
	  3   0   0   0   1   0    2.21528e-02 
	  0   0   0   2   0   1    -5.02852e-03 
	  1   0   0   0   0   2    -1.13686e-02 
	  1   0   0   0   0   0    5.83646e-02 
	  0   0   0   4   0   0    -1.80886e-02 
	  0   0   0   1   1   1    5.07597e-02 
	  0   1   1   0   0   0    1.77328e-02 
	  0   1   1   2   0   0    -1.50646e-02 
	  0   1   0   1   0   0    1.31338e-02 
	  0   2   0   1   1   0    1.22672e-02 
trapscap9
parameters 22
# exponents ... coefficient
	  0   0   0   0   0   0    1.64677e-01 
	  1   0   0   0   0   0    8.07319e-02 
	  0   1   0   0   0   0    4.68427e-02 
	  0   0   0   3   0   0    2.27744e-02 
	  0   0   0   0   0   1    -2.35308e-02 
	  0   0   1   0   0   0    -4.86735e-02 
	  0   0   0   0   1   0    -4.59516e-02 
	  0   0   0   0   2   0    6.47932e-02 
	  0   0   1   0   1   0    1.02930e-01 
	  0   0   2   0   0   0    4.99503e-02 
	  1   0   0   0   1   1    -1.08256e-03 
	  0   0   1   1   0   1    6.10274e-02 
	  1   1   0   1   0   0    4.40537e-03 
	  0   0   0   0   1   1    3.74566e-02 
	  1   0   0   2   0   0    2.32824e-02 
	  3   0   0   0   0   1    2.02004e-02 
	  1   0   1   0   0   0    3.66116e-02 
	  1   0   0   0   1   0    3.65018e-02 
	  0   0   1   2   0   1    -2.84416e-02 
